global_position,window_id,dataset_day,attack_category,is_attack,split,model,segment_id,is_exception,allocation_reason,notes
1287,20170705_1853,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1288,20170705_1854,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1289,20170705_1855,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1290,20170705_1856,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1291,20170705_1857,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1292,20170705_1858,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1293,20170705_1859,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1294,20170705_1900,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1295,20170705_1901,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1296,20170705_1902,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1297,20170705_1903,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1298,20170705_1904,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1299,20170705_1905,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1300,20170705_1906,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1301,20170705_1907,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1302,20170705_1908,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1303,20170705_1909,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1304,20170705_1910,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1305,20170705_1911,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1306,20170705_1912,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1307,20170705_1913,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1308,20170705_1914,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1309,20170705_1915,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1310,20170705_1916,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1311,20170705_1917,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1312,20170705_1918,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1313,20170705_1919,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1314,20170705_1920,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1315,20170705_1921,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1316,20170705_1922,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1317,20170705_1923,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1318,20170705_1924,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1319,20170705_1925,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1320,20170705_1926,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1321,20170705_1927,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1322,20170705_1928,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1323,20170705_1929,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1324,20170705_1930,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1325,20170705_1931,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1326,20170705_1932,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1327,20170705_1933,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1328,20170705_1934,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1329,20170705_1935,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1330,20170705_1936,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1331,20170705_1937,Wednesday,BENIGN,0,test,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (test),Level 2 Preferred Segment Atomicity
1332,20170705_1938,Wednesday,BENIGN,0,test,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (test),Level 2 Preferred Segment Atomicity
1333,20170705_1939,Wednesday,BENIGN,0,test,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (test),Level 2 Preferred Segment Atomicity
1334,20170705_1940,Wednesday,BENIGN,0,test,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (test),Level 2 Preferred Segment Atomicity
1335,20170705_1941,Wednesday,BENIGN,0,test,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (test),Level 2 Preferred Segment Atomicity
1336,20170705_1942,Wednesday,BENIGN,0,test,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (test),Level 2 Preferred Segment Atomicity
1337,20170705_1943,Wednesday,BENIGN,0,test,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (test),Level 2 Preferred Segment Atomicity
1338,20170705_1944,Wednesday,BENIGN,0,test,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (test),Level 2 Preferred Segment Atomicity
1339,20170705_1945,Wednesday,BENIGN,0,test,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (test),Level 2 Preferred Segment Atomicity
1340,20170705_1946,Wednesday,BENIGN,0,test,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (test),Level 2 Preferred Segment Atomicity
1341,20170705_1947,Wednesday,BENIGN,0,test,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (test),Level 2 Preferred Segment Atomicity
1342,20170705_1948,Wednesday,BENIGN,0,test,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (test),Level 2 Preferred Segment Atomicity
1343,20170705_1949,Wednesday,BENIGN,0,test,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (test),Level 2 Preferred Segment Atomicity
1344,20170705_1950,Wednesday,BENIGN,0,test,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (test),Level 2 Preferred Segment Atomicity
1345,20170705_1951,Wednesday,BENIGN,0,test,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (test),Level 2 Preferred Segment Atomicity
1346,20170705_1952,Wednesday,BENIGN,0,test,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (test),Level 2 Preferred Segment Atomicity
1347,20170705_1953,Wednesday,BENIGN,0,test,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (test),Level 2 Preferred Segment Atomicity
1348,20170705_1954,Wednesday,BENIGN,0,test,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (test),Level 2 Preferred Segment Atomicity
1349,20170705_1955,Wednesday,BENIGN,0,test,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (test),Level 2 Preferred Segment Atomicity
1350,20170705_1956,Wednesday,BENIGN,0,test,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (test),Level 2 Preferred Segment Atomicity
1351,20170705_1957,Wednesday,BENIGN,0,test,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (test),Level 2 Preferred Segment Atomicity
1352,20170705_1958,Wednesday,BENIGN,0,test,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (test),Level 2 Preferred Segment Atomicity
1353,20170705_1959,Wednesday,BENIGN,0,test,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (test),Level 2 Preferred Segment Atomicity
1354,20170705_2000,Wednesday,BENIGN,0,test,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (test),Level 2 Preferred Segment Atomicity
1355,20170705_2001,Wednesday,BENIGN,0,test,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (test),Level 2 Preferred Segment Atomicity
1356,20170705_2002,Wednesday,BENIGN,0,test,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (test),Level 2 Preferred Segment Atomicity
1357,20170705_2003,Wednesday,BENIGN,0,test,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (test),Level 2 Preferred Segment Atomicity
1358,20170705_2004,Wednesday,BENIGN,0,test,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (test),Level 2 Preferred Segment Atomicity
1359,20170705_2005,Wednesday,BENIGN,0,test,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (test),Level 2 Preferred Segment Atomicity
1360,20170705_2006,Wednesday,BENIGN,0,test,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (test),Level 2 Preferred Segment Atomicity
1361,20170705_2007,Wednesday,BENIGN,0,test,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (test),Level 2 Preferred Segment Atomicity
1362,20170705_2008,Wednesday,BENIGN,0,test,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (test),Level 2 Preferred Segment Atomicity
1363,20170705_2009,Wednesday,BENIGN,0,test,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (test),Level 2 Preferred Segment Atomicity
1364,20170705_2010,Wednesday,BENIGN,0,test,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (test),Level 2 Preferred Segment Atomicity
1365,20170705_2011,Wednesday,BENIGN,0,test,xgboost,Wednesday_GAP_011,False,Benign background traffic allocation (test),Level 2 Preferred Segment Atomicity
1366,20170705_2012,Wednesday,ATTACK,1,excluded,xgboost,Wednesday_SEG_011,False,Excluded from supervised multi-class XGBoost (11 single-window spikes),Heartbleed evaluated in binary anomaly detection only
1367,20170705_2013,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_012,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1368,20170705_2014,Wednesday,ATTACK,1,excluded,xgboost,Wednesday_SEG_012,False,Excluded from supervised multi-class XGBoost (11 single-window spikes),Heartbleed evaluated in binary anomaly detection only
1369,20170705_2015,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_013,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1370,20170705_2016,Wednesday,ATTACK,1,excluded,xgboost,Wednesday_SEG_013,False,Excluded from supervised multi-class XGBoost (11 single-window spikes),Heartbleed evaluated in binary anomaly detection only
1371,20170705_2017,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_014,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1372,20170705_2018,Wednesday,ATTACK,1,excluded,xgboost,Wednesday_SEG_014,False,Excluded from supervised multi-class XGBoost (11 single-window spikes),Heartbleed evaluated in binary anomaly detection only
1373,20170705_2019,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_015,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1374,20170705_2020,Wednesday,ATTACK,1,excluded,xgboost,Wednesday_SEG_015,False,Excluded from supervised multi-class XGBoost (11 single-window spikes),Heartbleed evaluated in binary anomaly detection only
1375,20170705_2021,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_016,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1376,20170705_2022,Wednesday,ATTACK,1,excluded,xgboost,Wednesday_SEG_016,False,Excluded from supervised multi-class XGBoost (11 single-window spikes),Heartbleed evaluated in binary anomaly detection only
1377,20170705_2023,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_017,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1378,20170705_2024,Wednesday,ATTACK,1,excluded,xgboost,Wednesday_SEG_017,False,Excluded from supervised multi-class XGBoost (11 single-window spikes),Heartbleed evaluated in binary anomaly detection only
1379,20170705_2025,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_018,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1380,20170705_2026,Wednesday,ATTACK,1,excluded,xgboost,Wednesday_SEG_018,False,Excluded from supervised multi-class XGBoost (11 single-window spikes),Heartbleed evaluated in binary anomaly detection only
1381,20170705_2027,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_019,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1382,20170705_2028,Wednesday,ATTACK,1,excluded,xgboost,Wednesday_SEG_019,False,Excluded from supervised multi-class XGBoost (11 single-window spikes),Heartbleed evaluated in binary anomaly detection only
1383,20170705_2029,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_020,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1384,20170705_2030,Wednesday,ATTACK,1,excluded,xgboost,Wednesday_SEG_020,False,Excluded from supervised multi-class XGBoost (11 single-window spikes),Heartbleed evaluated in binary anomaly detection only
1385,20170705_2031,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_021,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1386,20170705_2032,Wednesday,ATTACK,1,excluded,xgboost,Wednesday_SEG_021,False,Excluded from supervised multi-class XGBoost (11 single-window spikes),Heartbleed evaluated in binary anomaly detection only
1387,20170705_2033,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1388,20170705_2034,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1389,20170705_2035,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1390,20170705_2036,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1391,20170705_2037,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1392,20170705_2038,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1393,20170705_2039,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1394,20170705_2040,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1395,20170705_2041,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1396,20170705_2042,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1397,20170705_2043,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1398,20170705_2044,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1399,20170705_2045,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1400,20170705_2046,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1401,20170705_2047,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1402,20170705_2048,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1403,20170705_2049,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1404,20170705_2050,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1405,20170705_2051,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1406,20170705_2052,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1407,20170705_2053,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1408,20170705_2054,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1409,20170705_2055,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1410,20170705_2056,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1411,20170705_2057,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1412,20170705_2058,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1413,20170705_2059,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1414,20170705_2100,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1415,20170705_2101,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1416,20170705_2102,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1417,20170705_2103,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1418,20170705_2104,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1419,20170705_2105,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1420,20170705_2106,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1421,20170705_2107,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1422,20170705_2108,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1423,20170705_2109,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1424,20170705_2110,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1425,20170705_2111,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1426,20170705_2112,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1427,20170705_2113,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1428,20170705_2114,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1429,20170705_2115,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1430,20170705_2116,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1431,20170705_2117,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1432,20170705_2118,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1433,20170705_2119,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1434,20170705_2120,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1435,20170705_2121,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1436,20170705_2122,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1437,20170705_2123,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1438,20170705_2124,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1439,20170705_2125,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1440,20170705_2126,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1441,20170705_2127,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1442,20170705_2128,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1443,20170705_2129,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1444,20170705_2130,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1445,20170705_2131,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1446,20170705_2132,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1447,20170705_2133,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1448,20170705_2134,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1449,20170705_2135,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1450,20170705_2136,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1451,20170705_2137,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1452,20170705_2138,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1453,20170705_2139,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1454,20170705_2140,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1455,20170705_2141,Wednesday,BENIGN,0,train,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (train),Level 2 Preferred Segment Atomicity
1456,20170705_2142,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1457,20170705_2143,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1458,20170705_2144,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1459,20170705_2145,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1460,20170705_2146,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1461,20170705_2147,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1462,20170705_2148,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1463,20170705_2149,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1464,20170705_2150,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
1465,20170705_2151,Wednesday,BENIGN,0,validation,xgboost,Wednesday_GAP_022,False,Benign background traffic allocation (validation),Level 2 Preferred Segment Atomicity
