global_position,window_id,dataset_day,attack_category,is_attack,split,model,segment_id,is_exception,allocation_reason,notes
1370,20170705_2016,Wednesday,ATTACK,1,validation,autoencoder,Wednesday_SEG_013,False,Anomaly evaluation partition (validation) for threshold calibration,Strict Level 3 Benign Purity (Zero attack contamination in Train)
1371,20170705_2017,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_014,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1372,20170705_2018,Wednesday,ATTACK,1,validation,autoencoder,Wednesday_SEG_014,False,Anomaly evaluation partition (validation) for threshold calibration,Strict Level 3 Benign Purity (Zero attack contamination in Train)
1373,20170705_2019,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_015,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1374,20170705_2020,Wednesday,ATTACK,1,validation,autoencoder,Wednesday_SEG_015,False,Anomaly evaluation partition (validation) for threshold calibration,Strict Level 3 Benign Purity (Zero attack contamination in Train)
1375,20170705_2021,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_016,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1376,20170705_2022,Wednesday,ATTACK,1,test,autoencoder,Wednesday_SEG_016,False,Anomaly evaluation partition (test) for threshold calibration,Strict Level 3 Benign Purity (Zero attack contamination in Train)
1377,20170705_2023,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_017,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1378,20170705_2024,Wednesday,ATTACK,1,test,autoencoder,Wednesday_SEG_017,False,Anomaly evaluation partition (test) for threshold calibration,Strict Level 3 Benign Purity (Zero attack contamination in Train)
1379,20170705_2025,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_018,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1380,20170705_2026,Wednesday,ATTACK,1,test,autoencoder,Wednesday_SEG_018,False,Anomaly evaluation partition (test) for threshold calibration,Strict Level 3 Benign Purity (Zero attack contamination in Train)
1381,20170705_2027,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_019,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1382,20170705_2028,Wednesday,ATTACK,1,test,autoencoder,Wednesday_SEG_019,False,Anomaly evaluation partition (test) for threshold calibration,Strict Level 3 Benign Purity (Zero attack contamination in Train)
1383,20170705_2029,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_020,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1384,20170705_2030,Wednesday,ATTACK,1,test,autoencoder,Wednesday_SEG_020,False,Anomaly evaluation partition (test) for threshold calibration,Strict Level 3 Benign Purity (Zero attack contamination in Train)
1385,20170705_2031,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_021,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1386,20170705_2032,Wednesday,ATTACK,1,test,autoencoder,Wednesday_SEG_021,False,Anomaly evaluation partition (test) for threshold calibration,Strict Level 3 Benign Purity (Zero attack contamination in Train)
1387,20170705_2033,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1388,20170705_2034,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1389,20170705_2035,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1390,20170705_2036,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1391,20170705_2037,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1392,20170705_2038,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1393,20170705_2039,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1394,20170705_2040,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1395,20170705_2041,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1396,20170705_2042,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1397,20170705_2043,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1398,20170705_2044,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1399,20170705_2045,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1400,20170705_2046,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1401,20170705_2047,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1402,20170705_2048,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1403,20170705_2049,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1404,20170705_2050,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1405,20170705_2051,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1406,20170705_2052,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1407,20170705_2053,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1408,20170705_2054,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1409,20170705_2055,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1410,20170705_2056,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1411,20170705_2057,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1412,20170705_2058,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1413,20170705_2059,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1414,20170705_2100,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1415,20170705_2101,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1416,20170705_2102,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1417,20170705_2103,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1418,20170705_2104,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1419,20170705_2105,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1420,20170705_2106,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1421,20170705_2107,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1422,20170705_2108,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1423,20170705_2109,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1424,20170705_2110,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1425,20170705_2111,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1426,20170705_2112,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1427,20170705_2113,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1428,20170705_2114,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1429,20170705_2115,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1430,20170705_2116,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1431,20170705_2117,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1432,20170705_2118,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1433,20170705_2119,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1434,20170705_2120,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1435,20170705_2121,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1436,20170705_2122,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1437,20170705_2123,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1438,20170705_2124,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1439,20170705_2125,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1440,20170705_2126,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1441,20170705_2127,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1442,20170705_2128,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1443,20170705_2129,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1444,20170705_2130,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1445,20170705_2131,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1446,20170705_2132,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1447,20170705_2133,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1448,20170705_2134,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1449,20170705_2135,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1450,20170705_2136,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1451,20170705_2137,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1452,20170705_2138,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1453,20170705_2139,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1454,20170705_2140,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1455,20170705_2141,Wednesday,BENIGN,0,train,autoencoder,Wednesday_GAP_022,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1456,20170705_2142,Wednesday,BENIGN,0,validation,autoencoder,Wednesday_GAP_022,False,Unseen benign evaluation partition (validation),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1457,20170705_2143,Wednesday,BENIGN,0,validation,autoencoder,Wednesday_GAP_022,False,Unseen benign evaluation partition (validation),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1458,20170705_2144,Wednesday,BENIGN,0,validation,autoencoder,Wednesday_GAP_022,False,Unseen benign evaluation partition (validation),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1459,20170705_2145,Wednesday,BENIGN,0,validation,autoencoder,Wednesday_GAP_022,False,Unseen benign evaluation partition (validation),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1460,20170705_2146,Wednesday,BENIGN,0,validation,autoencoder,Wednesday_GAP_022,False,Unseen benign evaluation partition (validation),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1461,20170705_2147,Wednesday,BENIGN,0,validation,autoencoder,Wednesday_GAP_022,False,Unseen benign evaluation partition (validation),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1462,20170705_2148,Wednesday,BENIGN,0,validation,autoencoder,Wednesday_GAP_022,False,Unseen benign evaluation partition (validation),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1463,20170705_2149,Wednesday,BENIGN,0,validation,autoencoder,Wednesday_GAP_022,False,Unseen benign evaluation partition (validation),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1464,20170705_2150,Wednesday,BENIGN,0,validation,autoencoder,Wednesday_GAP_022,False,Unseen benign evaluation partition (validation),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1465,20170705_2151,Wednesday,BENIGN,0,validation,autoencoder,Wednesday_GAP_022,False,Unseen benign evaluation partition (validation),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1466,20170705_2152,Wednesday,BENIGN,0,validation,autoencoder,Wednesday_GAP_022,False,Unseen benign evaluation partition (validation),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1467,20170705_2153,Wednesday,BENIGN,0,validation,autoencoder,Wednesday_GAP_022,False,Unseen benign evaluation partition (validation),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1468,20170705_2154,Wednesday,BENIGN,0,validation,autoencoder,Wednesday_GAP_022,False,Unseen benign evaluation partition (validation),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1469,20170705_2155,Wednesday,BENIGN,0,validation,autoencoder,Wednesday_GAP_022,False,Unseen benign evaluation partition (validation),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1470,20170705_2156,Wednesday,BENIGN,0,validation,autoencoder,Wednesday_GAP_022,False,Unseen benign evaluation partition (validation),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1471,20170705_2157,Wednesday,BENIGN,0,test,autoencoder,Wednesday_GAP_022,False,Unseen benign evaluation partition (test),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1472,20170705_2158,Wednesday,BENIGN,0,test,autoencoder,Wednesday_GAP_022,False,Unseen benign evaluation partition (test),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1473,20170705_2159,Wednesday,BENIGN,0,test,autoencoder,Wednesday_GAP_022,False,Unseen benign evaluation partition (test),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1474,20170705_2200,Wednesday,BENIGN,0,test,autoencoder,Wednesday_GAP_022,False,Unseen benign evaluation partition (test),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1475,20170705_2201,Wednesday,BENIGN,0,test,autoencoder,Wednesday_GAP_022,False,Unseen benign evaluation partition (test),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1476,20170705_2202,Wednesday,BENIGN,0,test,autoencoder,Wednesday_GAP_022,False,Unseen benign evaluation partition (test),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1477,20170705_2203,Wednesday,BENIGN,0,test,autoencoder,Wednesday_GAP_022,False,Unseen benign evaluation partition (test),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1478,20170705_2204,Wednesday,BENIGN,0,test,autoencoder,Wednesday_GAP_022,False,Unseen benign evaluation partition (test),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1479,20170705_2205,Wednesday,BENIGN,0,test,autoencoder,Wednesday_GAP_022,False,Unseen benign evaluation partition (test),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1480,20170705_2206,Wednesday,BENIGN,0,test,autoencoder,Wednesday_GAP_022,False,Unseen benign evaluation partition (test),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1481,20170705_2207,Wednesday,BENIGN,0,test,autoencoder,Wednesday_GAP_022,False,Unseen benign evaluation partition (test),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1482,20170705_2208,Wednesday,BENIGN,0,test,autoencoder,Wednesday_GAP_022,False,Unseen benign evaluation partition (test),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1483,20170705_2209,Wednesday,BENIGN,0,test,autoencoder,Wednesday_GAP_022,False,Unseen benign evaluation partition (test),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1484,20170705_2210,Wednesday,BENIGN,0,test,autoencoder,Wednesday_GAP_022,False,Unseen benign evaluation partition (test),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1485,20170706_1359,Thursday,BENIGN,0,train,autoencoder,Thursday_GAP_001,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1486,20170706_1400,Thursday,BENIGN,0,train,autoencoder,Thursday_GAP_001,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1487,20170706_1401,Thursday,BENIGN,0,train,autoencoder,Thursday_GAP_001,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1488,20170706_1402,Thursday,BENIGN,0,train,autoencoder,Thursday_GAP_001,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1489,20170706_1403,Thursday,BENIGN,0,train,autoencoder,Thursday_GAP_001,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1490,20170706_1404,Thursday,BENIGN,0,train,autoencoder,Thursday_GAP_001,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1491,20170706_1405,Thursday,BENIGN,0,train,autoencoder,Thursday_GAP_001,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1492,20170706_1406,Thursday,BENIGN,0,train,autoencoder,Thursday_GAP_001,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1493,20170706_1407,Thursday,BENIGN,0,train,autoencoder,Thursday_GAP_001,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1494,20170706_1408,Thursday,BENIGN,0,train,autoencoder,Thursday_GAP_001,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1495,20170706_1409,Thursday,BENIGN,0,train,autoencoder,Thursday_GAP_001,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1496,20170706_1410,Thursday,BENIGN,0,validation,autoencoder,Thursday_GAP_001,False,Unseen benign evaluation partition (validation),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1497,20170706_1411,Thursday,BENIGN,0,validation,autoencoder,Thursday_GAP_001,False,Unseen benign evaluation partition (validation),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1498,20170706_1412,Thursday,BENIGN,0,test,autoencoder,Thursday_GAP_001,False,Unseen benign evaluation partition (test),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1499,20170706_1413,Thursday,BENIGN,0,test,autoencoder,Thursday_GAP_001,False,Unseen benign evaluation partition (test),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1500,20170706_1414,Thursday,BENIGN,0,test,autoencoder,Thursday_GAP_001,False,Unseen benign evaluation partition (test),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1501,20170706_1415,Thursday,Brute Force,1,test,autoencoder,Thursday_SEG_001,False,Anomaly evaluation partition (test) for threshold calibration,Strict Level 3 Benign Purity (Zero attack contamination in Train)
1502,20170706_1416,Thursday,Brute Force,1,test,autoencoder,Thursday_SEG_001,False,Anomaly evaluation partition (test) for threshold calibration,Strict Level 3 Benign Purity (Zero attack contamination in Train)
1503,20170706_1417,Thursday,BENIGN,0,train,autoencoder,Thursday_GAP_002,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1504,20170706_1418,Thursday,Brute Force,1,test,autoencoder,Thursday_SEG_002,False,Anomaly evaluation partition (test) for threshold calibration,Strict Level 3 Benign Purity (Zero attack contamination in Train)
1505,20170706_1419,Thursday,Brute Force,1,test,autoencoder,Thursday_SEG_002,False,Anomaly evaluation partition (test) for threshold calibration,Strict Level 3 Benign Purity (Zero attack contamination in Train)
1506,20170706_1420,Thursday,BENIGN,0,train,autoencoder,Thursday_GAP_003,False,Pure benign baseline training (Level 3 Purity),Strict Level 3 Benign Purity (Zero attack contamination in Train)
1507,20170706_1421,Thursday,Brute Force,1,test,autoencoder,Thursday_SEG_003,False,Anomaly evaluation partition (test) for threshold calibration,Strict Level 3 Benign Purity (Zero attack contamination in Train)
1508,20170706_1422,Thursday,Brute Force,1,test,autoencoder,Thursday_SEG_003,False,Anomaly evaluation partition (test) for threshold calibration,Strict Level 3 Benign Purity (Zero attack contamination in Train)
1509,20170706_1423,Thursday,Brute Force,1,test,autoencoder,Thursday_SEG_003,False,Anomaly evaluation partition (test) for threshold calibration,Strict Level 3 Benign Purity (Zero attack contamination in Train)
1510,20170706_1424,Thursday,Brute Force,1,test,autoencoder,Thursday_SEG_003,False,Anomaly evaluation partition (test) for threshold calibration,Strict Level 3 Benign Purity (Zero attack contamination in Train)
1511,20170706_1425,Thursday,Brute Force,1,test,autoencoder,Thursday_SEG_003,False,Anomaly evaluation partition (test) for threshold calibration,Strict Level 3 Benign Purity (Zero attack contamination in Train)
1512,20170706_1426,Thursday,Brute Force,1,test,autoencoder,Thursday_SEG_003,False,Anomaly evaluation partition (test) for threshold calibration,Strict Level 3 Benign Purity (Zero attack contamination in Train)
1513,20170706_1427,Thursday,Brute Force,1,test,autoencoder,Thursday_SEG_003,False,Anomaly evaluation partition (test) for threshold calibration,Strict Level 3 Benign Purity (Zero attack contamination in Train)
1514,20170706_1428,Thursday,Brute Force,1,test,autoencoder,Thursday_SEG_003,False,Anomaly evaluation partition (test) for threshold calibration,Strict Level 3 Benign Purity (Zero attack contamination in Train)
1515,20170706_1429,Thursday,Brute Force,1,test,autoencoder,Thursday_SEG_003,False,Anomaly evaluation partition (test) for threshold calibration,Strict Level 3 Benign Purity (Zero attack contamination in Train)
1516,20170706_1430,Thursday,Brute Force,1,test,autoencoder,Thursday_SEG_003,False,Anomaly evaluation partition (test) for threshold calibration,Strict Level 3 Benign Purity (Zero attack contamination in Train)
1517,20170706_1431,Thursday,Brute Force,1,test,autoencoder,Thursday_SEG_003,False,Anomaly evaluation partition (test) for threshold calibration,Strict Level 3 Benign Purity (Zero attack contamination in Train)
1518,20170706_1432,Thursday,Brute Force,1,test,autoencoder,Thursday_SEG_003,False,Anomaly evaluation partition (test) for threshold calibration,Strict Level 3 Benign Purity (Zero attack contamination in Train)
1519,20170706_1433,Thursday,Brute Force,1,test,autoencoder,Thursday_SEG_003,False,Anomaly evaluation partition (test) for threshold calibration,Strict Level 3 Benign Purity (Zero attack contamination in Train)
